date,log_return,vol_20,garch_vol_daily,garch_vol_annual
2018-07-30,0.0060147973051178,0.2074354763935764,0.013914522294989254,0.22088619362883177
2018-07-31,-0.0153663244553813,0.2200661444336361,0.0134524693266189,0.21355133014774888
2018-08-01,0.0061576015208814,0.2088470814733351,0.013973195387470216,0.2218176000969661
2018-08-02,0.0042276064863459,0.2082558642204261,0.013509335328338623,0.21445404993937864
2018-08-03,0.008060410644215,0.2082215539745851,0.01304039940411798,0.20700992292150633
2018-08-06,0.0002561803523681,0.1875163197848227,0.012791104485601097,0.20305248877645962
2018-08-07,0.0036647247730769,0.1833750676780239,0.01237159189079677,0.19639293279018966
2018-08-08,0.0020396029846147,0.1818365031753813,0.012034233636574868,0.19103753652975333
2018-08-09,-0.0077556105282492,0.1874789094508511,0.011714849056732212,0.1859674635046382
2018-08-10,-0.0098878755824575,0.1917706518902138,0.01177248541466737,0.1868824123220698
2018-08-13,-0.0160268215737266,0.1557345600065142,0.012002070900456933,0.19052696892224463
2018-08-14,0.0066509390176538,0.1565517577876729,0.012896617975588956,0.2047274635032819
2018-08-15,-0.008320608547423,0.1579244643140508,0.01259393278223667,0.199922485020372
2018-08-16,0.0093667249360866,0.1489546220063243,0.012557977334158739,0.19935170997701937
2018-08-17,0.0,0.1439150438129441,0.012460330612381578,0.1978016163240409
2018-08-20,-0.0013078165689854,0.1295332318861749,0.012084811557676043,0.19184043613613946
2018-08-21,0.0060885636466098,0.1289490617087743,0.011776879809553768,0.18695217117826193
2018-08-22,-0.0030396480045525,0.1254868768696838,0.01160316178346969,0.18419448300665692
2018-08-23,-0.0020896829545971,0.1252883529238299,0.01140968495376253,0.1811231335515069
2018-08-24,-0.0004359007958825,0.1192634514905968,0.01121261008132447,0.17799466693872157
2018-08-27,0.017546584409093,0.1338590450093147,0.01100856244050078,0.17475551105934808
2018-08-28,-0.0048958654803584,0.1226135533819495,0.012060547274223373,0.1914552525775978
2018-08-29,-0.0032772776206753,0.1214228041147168,0.011883783545079985,0.18864921536881907
2018-08-30,-0.0049361433848134,0.1215912363629782,0.011659935038516665,0.18509573049050057
2018-08-31,-0.0053096699579832,0.1184521881112248,0.011543070861587951,0.1832405691945468
2018-09-04,0.0049623572862625,0.1203213482613871,0.011463922961035022,0.18198413522461124
2018-09-05,-0.0048750858283373,0.1198908637876574,0.011288527537938329,0.17919981920093442
2018-09-06,-0.0042852835703269,0.1196734484077598,0.011223422178285725,0.17816630365698516
2018-09-07,0.0019262767535819,0.117981881392559,0.011137749453754566,0.17680629131748044
2018-09-10,-0.0053501859849804,0.1145524581896828,0.010938854003162253,0.17364892392246406
2018-09-11,0.0063119346929921,0.1021503615625773,0.01095419314111668,0.17389242518858522
2018-09-12,-0.0118677495042338,0.1077255175845961,0.010911910802046438,0.1732212138644054
2018-09-13,0.0038835000263976,0.1049332681817054,0.011506420545283624,0.18265876346006815
2018-09-14,-0.0001761959303297,0.0988296868652598,0.011291146342434055,0.17924139143350235
2018-09-17,0.0029911168601395,0.0996201798388323,0.01107307464393561,0.1757796105402523
2018-09-18,0.004032617019168,0.1007764681063434,0.010898110771938363,0.1730021451778984
2018-09-19,0.028632518231045,0.1424225998358805,0.010773281480876737,0.171020541614985
2018-09-20,0.0085503166412019,0.1440091854429362,0.013845546289637373,0.21979123348928137
2018-09-21,-0.0065967762908717,0.1463959362426135,0.013514691337030761,0.21453907394149443
2018-09-24,-0.0096347251676099,0.1514320972607647,0.013229364636286116,0.21000965298603314
2018-09-25,-0.0028312832606452,0.1384040403067921,0.013201187281142706,0.20956235134015508
2018-09-26,-0.0118405946682768,0.1436662261301082,0.012787140146380929,0.20298955684232403
2018-09-27,-0.0043565460556938,0.1439951918038771,0.013033937478529963,0.20690734303292732
2018-09-28,-0.0147785940961187,0.1519979767015177,0.012698163450008846,0.20157709557584022
2018-10-01,0.0058319507876617,0.1529798451773192,0.01329031940125385,0.21097727988200723
2018-10-02,0.0041324189461866,0.1526166435373927,0.01290082883876446,0.20479430888388572
2018-10-03,0.0093446381050927,0.1555473014255774,0.012506303618829135,0.1985314151765341
2018-10-04,0.0019973086401844,0.1547432666747373,0.01241479433358953,0.19707875030815053
2018-10-05,-0.0056548934893297,0.1561565187631702,0.012045408179314267,0.1912149268963732
2018-10-08,0.0060885636466098,0.1561100535832288,0.011912017700410045,0.18909741868970692
2018-10-09,-0.0069613925402871,0.1568928300487377,0.011719163478993728,0.18603595283476757
2018-10-10,-0.0269939838283821,0.1796549607102229,0.011717923161001897,0.1860162633970494
2018-10-11,-0.0304212894440863,0.207165286259375,0.014544198510517359,0.23088199366550982
2018-10-12,-0.010972771429031,0.209141271701938,0.017183142139394505,0.27277392506107334
2018-10-15,-0.0057199274522222,0.2081304000233255,0.01670352418674127,0.2651602260988189
2018-10-16,0.0212140445305069,0.224563498718656,0.015973714960876725,0.25357486380187
2018-10-17,0.0110781631935552,0.1994792825323227,0.016510630082582637,0.2620981271249729
2018-10-18,-0.0159695023721429,0.1989410948468152,0.01598826898242621,0.25380590173144485
2018-10-19,-0.0016666670524693,0.1990716334358023,0.01613738776413527,0.2561730890047114
2018-10-22,-0.0144679800008231,0.201480157622015,0.015347165125467086,0.24362869351097582
2018-10-23,-0.0104910938123282,0.2023969267870963,0.015440770766481704,0.24511463699560065
2018-10-24,-0.0187979065439486,0.2069571004258336,0.015159307116558047,0.2406465400707854
2018-10-25,0.0150855611258446,0.2193648052429604,0.015789696333811006,0.2506536586589534
2018-10-26,-0.0138277601763112,0.2187937262792746,0.015682811735109135,0.24895691825606486
2018-10-29,0.0137323903798535,0.2253725422817439,0.015659511331975507,0.24858703582323008
2018-10-30,0.0174904009597788,0.2364525351858658,0.015451259060384127,0.24528113349965963
2018-10-31,0.0215101933284271,0.2487041261247596,0.015640028360341524,0.24827775323676582
2018-11-01,-0.0003669724811824,0.2482546430956382,0.016276707154450155,0.2583847157622054
2018-11-02,-0.0055208090169842,0.2482346877910212,0.015453658794191742,0.24531922809286585
2018-11-05,0.0065296594716973,0.2484489912574813,0.01486342399821313,0.23594954118108774
2018-11-06,0.0046641449042496,0.2492777568582251,0.014304151345493782,0.22707136305603903
2018-11-07,0.0170078280998324,0.2399795699120682,0.01374941908377888,0.21826526140370686
2018-11-08,0.0080407830703046,0.2125738758692209,0.014177196431481782,0.22505601627487898
2018-11-09,-0.0097465786987183,0.2116293822893511,0.013774332433596895,0.218660748571371
2018-11-12,-0.0212503455947048,0.2258357881725312,0.013673130804371459,0.21705422251214057
2018-11-13,0.0058570680846718,0.2140686497489675,0.014957702118788399,0.2374461599477881
2018-11-14,-0.0208379289818678,0.222839861007414,0.014361809576231828,0.22798665909345212
2018-11-15,0.0252083265418673,0.234171825604386,0.0154329137374972,0.2449899105271797
2018-11-16,-0.000727074466275,0.234058553307542,0.016630359388281425,0.2639987709301254
2018-11-19,0.0076080432185364,0.2277995495933659,0.015772266433448028,0.25037696756853095
2018-11-20,-0.0217082585146782,0.2391905695750199,0.01514904421481296,0.24048362155630104
2018-11-21,-0.0074969114141782,0.2296459537075473,0.016180410411624692,0.25685605236071507
2018-11-23,-0.0092398809413454,0.2275736485538588,0.01560146445450768,0.24766557021024782
2018-11-26,0.024177918050212,0.2349381290331854,0.015205892321208616,0.24138605726846812
2018-11-27,0.0042013031018308,0.2314369255234687,0.016298739000824757,0.2587344604807901
2018-11-28,0.011057848557686,0.2269082005312393,0.015501702579271866,0.2460818995370513
2018-11-29,-0.0079638429954756,0.2171153081715522,0.015109167419862726,0.23985059706117723
2018-11-30,0.0102147780835451,0.2198036961057147,0.014694155192644926,0.23326248219556125
2018-12-03,0.0093989860790476,0.2203093298256317,0.014352692275573294,0.22784192643242798
2018-12-04,-0.0456633755621511,0.2761201760144346,0.014004717505646835,0.22231799820992604
2018-12-06,-0.0192078214808715,0.2827096202493075,0.020124454574673,0.31946581245240535
2018-12-07,-0.0182276727326405,0.2788407546884984,0.019976473538069944,0.31711668632277396
2018-12-10,-0.0188620300056585,0.2800191453607862,0.019749928793998645,0.31352040000092535
2018-12-11,-0.0098151781871746,0.2800341524602893,0.01962167601665734,0.31148445027813476
2018-12-12,0.0064551592141974,0.2761673790945635,0.018765355920441623,0.2978907901746126
2018-12-13,0.0009894133586408,0.2744500123504299,0.017759990563761853,0.2819311099114061
2018-12-14,-0.0082419412984303,0.2677746378244751,0.01677181918654447,0.26624437561042974
2018-12-17,-0.0128451339656936,0.2471418363453478,0.016162810711348632,0.25657666578023675
2018-12-18,-0.0047582980186062,0.2465672438200463,0.01597607351766218,0.25361230473011404
2018-12-19,-0.0127663481284806,0.2427828243707433,0.015291637176885038,0.24274721465440577
2018-12-20,-0.0086714696355982,0.2362856093799391,0.015226711695292584,0.24171655458613736
2018-12-21,-0.0239230798297662,0.2448314684897166,0.014842164460273404,0.2356120564788278
2018-12-24,-0.0217925000142009,0.2505567282308822,0.01627589589918681,0.25837183748414577
2018-12-26,0.0406222784637228,0.2827050818764799,0.0170917332925048,0.27132285460206534
2018-12-27,0.011191826664301,0.2872636445664306,0.02058486269436582,0.3267745647702177
2018-12-28,-0.002166401012355,0.2805189974983549,0.01958543881299607,0.310909202503558
2018-12-31,0.0081255268355616,0.2854060628852001,0.01843720179277139,0.29268150489352396
2019-01-02,0.0171638804562657,0.2916393123977859,0.017529236729128515,0.27826800634832005
2019-01-03,-0.0224019143090044,0.2917213498943329,0.017361653817192287,0.2756077100945163
2019-01-04,0.0362021333212607,0.2934377206711437,0.01805256980079207,0.28657566131118395
2019-01-07,0.0006949615568859,0.287432203580281,0.020448307199174513,0.32460681348760484
2019-01-08,-0.0018874490280205,0.2810930219634479,0.019186166525838974,0.3045709514402522
2019-01-09,-0.00169179519876,0.2733948789540702,0.018074137666274595,0.2869180405614475
2019-01-10,-9.960655419365843e-05,0.2711589544754585,0.017074709126336067,0.2710526043423011
2019-01-11,-0.004792819958508,0.2705517625898108,0.016162941885524678,0.25657874810572623
2019-01-14,0.010256500167189,0.273238632957471,0.015458031403710463,0.24538864111706743
2019-01-15,0.0073043459690824,0.2726581829735489,0.015018139387054768,0.23840557183830552
2019-01-16,0.0080321716972642,0.2689602082023193,0.014472887081362178,0.22974995982242255
2019-01-17,0.0040891888350805,0.2679601796199448,0.014031361905904004,0.22274096495140364
2019-01-18,0.0160959573526335,0.2661954531295071,0.013494868154855346,0.21422439068011395
2019-01-22,-0.0159016505415684,0.271800680021711,0.013863705037121539,0.2200794946690625
2019-01-23,-0.0025289382216687,0.253413425148301,0.014372868331644795,0.22816221139324772
2019-01-24,0.0005841690361819,0.2345726568041468,0.013805298894346356,0.2191523258961325
2019-01-25,0.0063067205594798,0.1945264807189442,0.013259493816804652,0.21048793889918246
2019-01-28,0.0047281411959458,0.1925808481434718,0.012893334168457974,0.20467533468114943
2019-01-29,0.0027877932018098,0.1914794443861811,0.012516710665438262,0.19869662191979656
2019-01-30,0.0023012763056614,0.1907901017066255,0.012143688254542467,0.1927750747236924
2019-01-31,-0.0087538435965951,0.1880849001426727,0.011812633166487346,0.1875197381241538
2019-02-01,0.0036647740891239,0.1643735909867358,0.01193476542255766,0.18945852758388165
2019-02-04,0.0035554738843632,0.1096128847159313,0.011655457771798827,0.1850246560847683
2019-02-05,-0.004422233701713,0.1117425937462081,0.011411487930238334,0.18115175491575494
2019-02-06,-0.0004818580539436,0.1112910262864542,0.011304768953417525,0.1794576436787202
2019-02-07,-0.0131963878938169,0.1226507321191498,0.011088547124342612,0.17602522855218578
2019-02-08,-0.0100128450165535,0.1287027465450206,0.01180624565830405,0.18741833957525145
2019-02-11,-0.0047468443562195,0.1286778617008606,0.012041776999788267,0.19115728370842344
2019-02-12,0.0169062410800049,0.1372556504526977,0.011860163603103156,0.18827426041410428
2019-02-13,0.0047644603716241,0.1359530202842848,0.012639973858053622,0.20065336444060514
2019-02-14,-0.0065203870738891,0.1353395769110088,0.012297524779577964,0.19521715385050614
2019-02-15,0.0301027682599252,0.1723135562480012,0.012179724059391175,0.19334712539123486
2019-02-19,-0.0035116061331313,0.1637697827916174,0.015086189593276608,0.23948583537228343
2019-02-20,0.0048371128600578,0.1527650598108638,0.014462263412766227,0.22958131431172624
2019-02-21,-0.0020837287327331,0.15262446449915,0.013893338132877735,0.22054990548074963
2019-02-22,-0.0044662021309994,0.1540030014862598,0.013372696330794624,0.21228497309801111
2019-02-25,0.0104216954624141,0.1565245571785027,0.012997128707115762,0.20632302190156054
2019-02-26,-0.0076635977512693,0.1590779798627837,0.012910622782084255,0.20494978291415875
2019-02-27,-0.0012354480069875,0.1590099885225188,0.012779355974376023,0.20286598694259886
2019-02-28,-0.0076365395931526,0.1613895307848625,0.012379648279362786,0.1965208239938556
2019-03-01,0.0006705302229296,0.1580609928674356,0.012325386760778594,0.19565944909024868
2019-03-04,-0.002300835067365,0.1578687313185468,0.011963545342610913,0.189915394651161
2019-03-05,-0.0007681229374308,0.1573765788262121,0.011696217896981474,0.18567170301261518
2019-03-06,-0.0037530718161979,0.1571487378908606,0.011430660963091515,0.18145611737660527
2019-03-07,-0.0072572770018042,0.1592315461713727,0.011290160402830518,0.17922574012751022
2019-03-08,0.0003883872269425,0.1518513356481065,0.011378122585811884,0.18062209649319255
2019-03-11,0.0129245626276076,0.1530003374457944,0.011143478608989033,0.17689723883731773
2019-03-12,-0.0029751929427588,0.1521750932136088,0.011592597986569158,0.1840267879296605
2019-03-13,0.0033584448397561,0.1412390532021576,0.011398278472262203,0.18094206127120213
2019-03-14,0.0090593286350363,0.1436146420358873,0.011185295962149082,0.17756106873900845
2019-03-15,0.0114211444893827,0.1451347947378918,0.011278028408612906,0.17903315068986778
2019-03-18,0.0059886021588019,0.101979151966592,0.01155275882243868,0.18339436080528093
2019-03-19,-0.0036450341773337,0.1020545398021732,0.011406588940412804,0.18107398586323223
2019-03-20,-0.0215794858736827,0.1278822317043665,0.011264934367316199,0.1788252892283004
2019-03-21,-0.0159123855094729,0.1390092607277266,0.013209857071427564,0.20969997999423198
2019-03-22,-0.0306987537711576,0.1738781238673471,0.013844009369767247,0.21976683564271304
2019-03-25,-0.0083547720366498,0.167958857039026,0.016741208886418602,0.26575845216028915
2019-03-26,0.009957336482191,0.1737112230815722,0.016142664060101553,0.2562568476065336
2019-03-27,-0.0034085246032855,0.1736531802142492,0.015596958672859198,0.24759404314402478
2019-03-28,0.0112837584460165,0.1794476449200668,0.014909968025249567,0.23668840470441102
2019-03-29,0.0051500559506072,0.1809571326966242,0.014613471925642975,0.23198167503885295
2019-04-01,0.0331307320982281,0.2187773108643993,0.01403564678047354,0.22280898522646422
2019-04-02,0.0047669076824133,0.2193287828707313,0.016966219565659926,0.26933038595792674
2019-04-03,0.0019953448588959,0.2188015765885447,0.016108260399379258,0.255710706423765
2019-04-04,0.0019913713849254,0.2167491181959714,0.015301081085046584,0.24289713204880564
2019-04-05,-0.0023711302426175,0.2171143004099001,0.014584106331466498,0.2315155106830973
2019-04-08,0.0032233626695599,0.2127971035413949,0.013987275346897142,0.22204111252364725
2019-04-09,-0.0074102562157519,0.2143671969738181,0.01343837410572447,0.21332757545278178
2019-04-10,0.0044717262089294,0.2146074504034242,0.013214325812462981,0.20977091905895157
2019-04-11,0.0084133407366788,0.2142758500001458,0.012789018053328733,0.20301936769093928
2019-04-12,0.0458137510388285,0.266183965511899,0.012595766122132326,0.19995158838896734
2019-04-15,-0.0114855433982362,0.2700323605998188,0.018872819807814585,0.2995967265000673
2019-04-16,0.01049593421307,0.2712833781665433,0.018215012340205745,0.2891543566809423
2019-04-17,0.0283958741551807,0.2717354343876801,0.01744893649054016,0.2769932795791764
2019-04-18,-0.0073762189023439,0.2648442353889425,0.018696932245355694,0.2968045980062139
2019-04-22,0.0012331543886297,0.2298635715501723,0.017814912836299913,0.2828029739588514
2019-04-23,0.0012316355916026,0.2240955291571143,0.016821165190768372,0.2670277191426569
2019-04-24,-0.0016718733270861,0.2258381287875625,0.015933084277401966,0.2529298716974332
2019-04-25,0.0005282620302456,0.2239966760848803,0.01516578588823544,0.24074938738274268
2019-04-26,0.0075412493485717,0.2233496564224886,0.01446129321633507,0.2295659129208479
2019-04-29,0.0143113592260442,0.2250288917943157,0.01399665486016562,0.2221900076808106
2019-04-30,-0.0006030064359831,0.20364128473172,0.014093383232934678,0.22372552299523588
2019-05-01,-0.0076986669764709,0.2087164520152513,0.013522189545576591,0.21465810431203902
2019-05-02,0.0021685396883383,0.2086892230850792,0.013305496494671807,0.2112182087708595
2019-05-03,0.0061331337241157,0.2085308485168825,0.012825423716807994,0.20359728968222188
2019-05-06,-0.0089097081760293,0.2127484696251082,0.012509258018669287,0.19857831482003707
2019-05-07,-0.0164699298903817,0.2253535751784169,0.01253288632180611,0.19895340250405194
2019-05-08,-0.0053139793810837,0.2241325247211807,0.013375527678114452,0.2123299193433122
2019-05-09,-0.000799538087278,0.2246287473103361,0.013039050647042631,0.20698851206670385
2019-05-10,-8.887703867544322e-05,0.224086976170016,0.01259929094912825,0.20000754328284182
2019-05-13,-0.0275742826141085,0.1856888504642686,0.0122067375427643,0.19377595114554003
2019-05-14,0.0079174095161743,0.1836381658438334,0.014993401148542846,0.23801286447644746
2019-05-15,-0.0038143720754705,0.1799569438493288,0.01448017734188457,0.2298656891204333
2019-05-16,0.0127482400955587,0.1531594558415597,0.013939332089682788,0.22128003690985773
2019-05-17,-0.0048631219762929,0.1520987424194108,0.013900464626871905,0.22066303506571985
2019-05-20,0.0052224141745351,0.1535968547681309,0.013474138575352335,0.2138953188072265
2019-05-21,0.0034068528558699,0.1542089258701857,0.013039079365064094,0.20698896795116145
2019-05-22,-0.008177983120043,0.1563599189102486,0.012610358103344613,0.20018322890950796
2019-05-23,-0.0198675996288175,0.1695458259248881,0.012561088076277472,0.19940109147725352
2019-05-24,0.0098008570190135,0.1714531868202704,0.01388996128037688,0.2204962996091612
2019-05-28,-0.0109060330386685,0.1625268966756548,0.013630926785482776,0.216384254482299
2019-05-29,-0.0027682955761417,0.1622168514988742,0.01365060773428046,0.2166966798588058
2019-05-30,-0.0107767672493539,0.1636371115787479,0.013178026375563472,0.20919468336234487
2019-05-31,-0.0103277605613664,0.1637591664382008,0.01325754515121979,0.2104570047920266
2019-06-03,0.0047076633407423,0.162632234285437,0.013284208876906461,0.21088027831518685
2019-06-04,0.0303446038862179,0.2027538893888089,0.01285688784967335,0.20409676730690204
2019-06-05,0.0035475545460232,0.1966630505619183,0.015600651313006223,0.24765266198908648
2019-06-06,0.0021768716079401,0.1964726660060446,0.014869205316249383,0.2360413167597323
2019-06-07,-0.0110236619446549,0.1996572159805054,0.014203051001924798,0.2254664448567587
2019-06-10,0.0107518120041471,0.2043381947671018,0.014145214438679608,0.2245483178785581
2019-06-11,0.0030766470744404,0.1787843246242715,0.01391666539576663,0.22092021429898068
2019-06-12,-0.0128212713360712,0.1825783736537487,0.01337382399102504,0.21230287414920945
2019-06-13,0.0024678957729214,0.1824176036330668,0.013621632472605996,0.2162367118394239
2019-06-14,0.0025528824951512,0.176334409986408,0.013106033237892728,0.2080518277320647
2019-06-17,-0.0054784651267188,0.1765417122104985,0.012654983519117787,0.20089163542324004
2019-06-18,0.0135499731473678,0.1826199216426496,0.01242506916248747,0.19724185816031664
2019-06-19,-0.0072523207905664,0.183675932432963,0.012708134077825929,0.20173537438555533
2019-06-20,0.0025442994188765,0.1819147941667473,0.012578215990482387,0.19967298868603425
2019-06-21,-0.0068296946254453,0.1687075949765844,0.01219380990413788,0.19357073124447113
2019-06-24,-0.0071527127508632,0.1668567134846705,0.012111473929211298,0.1922636881628124
2019-06-25,-0.0083172090212683,0.1649535983655229,0.012063503224309593,0.19150217683049414
2019-06-26,0.0066592920899767,0.1665087216389718,0.012109625232965715,0.19223434101971934
2019-06-27,0.0033130897229601,0.1617216003857256,0.011915760375313025,0.1891568318118956
2019-06-28,0.0268326468059532,0.1804441352333842,0.011631197510662574,0.18463953637852026
2019-07-01,0.0166759230678464,0.187103817164471,0.014071522128803709,0.22337848872574087
2019-07-02,0.0010550379033853,0.1574488041628453,0.014404162909185532,0.22865899741059342
2019-07-03,-0.0086488933804005,0.161568414752639,0.013786780273513467,0.21885835190404615
2019-07-05,0.0059210990012174,0.1624110903420579,0.013599202567302002,0.2158806481312333
2019-07-08,-0.0054780133455124,0.1579182832577861,0.013173483719393551,0.20912257093124118
2019-07-09,0.0042436629860029,0.154609835227946,0.012872433131401257,0.2043435410039769
2019-07-10,-0.0029155827518406,0.1551821152701273,0.012484498875458954,0.1981852756063796
