date,open,high,low,close,volume,log_return,vol_5,vol_20,vol_60,ma_5,ma_20,log_volume,vix,rf_rate,vix_change,rf_daily
2018-05-14,114.11,114.7,113.74,113.9,8710654,0.0003512469302006317,0.1638414059042551,0.14914108237085624,0.22935591479772216,113.29,110.526,15.980057432117787,12.93,0.022799999999999997,0.27999999999999936,9.047619047619046e-05
2018-05-15,113.91,113.91,112.57,113.03,11536212,-0.007667600250496788,0.18303373574736134,0.15270482178483538,0.2294170814567561,113.69800000000001,110.667,16.261001515591822,14.63,0.0231,1.700000000000001,9.166666666666667e-05
2018-05-16,112.89,113.69,112.63,113.34,7571089,0.0027388805388333646,0.09401366831539097,0.14867670547269585,0.22949644841092912,113.68400000000001,110.86800000000001,15.83984747239873,13.42,0.0232,-1.2100000000000009,9.206349206349206e-05
2018-05-17,113.2,113.41,112.2,112.96,8617204,-0.0033583769965413396,0.06374637275124205,0.12955107777160305,0.2294022425018458,113.418,110.93000000000002,15.969271228074204,13.43,0.0232,0.009999999999999787,9.206349206349206e-05
2018-05-18,112.75,112.8,110.84,111.13,11806349,-0.016333086547376852,0.11949959348711146,0.14258238426807132,0.2317223026834432,112.872,110.91299999999998,16.284147995585894,13.42,0.0232,-0.009999999999999787,9.206349206349206e-05
2018-05-21,112.05,112.54,111.92,112.15,9441931,0.009136573768662289,0.15469920092407868,0.1450895709126537,0.22862906560549587,112.522,110.974,16.06067107228789,13.08,0.0235,-0.33999999999999986,9.325396825396825e-05
2018-05-22,112.35,114.29,112.29,113.01,11507550,0.007639049405842018,0.1640873771225134,0.14578137772327654,0.22767338358343434,112.518,111.10400000000001,16.25851389965649,13.22,0.023399999999999997,0.14000000000000057,9.285714285714285e-05
2018-05-23,112.51,112.77,111.12,112.49,11453916,-0.004611981567324924,0.16455541608342036,0.14617099528959024,0.22663822690306418,112.348,111.229,16.253842238226493,12.58,0.0229,-0.6400000000000006,9.087301587301587e-05
2018-05-24,112.14,112.15,110.12,111.23,14084769,-0.011264199200796543,0.17909281364384602,0.152647945737807,0.2254852102857532,112.002,111.2855,16.460604558732136,12.53,0.022799999999999997,-0.05000000000000071,9.047619047619046e-05
2018-05-25,110.46,111.08,110.2,110.66,8283548,-0.005137692133974252,0.1403767799344707,0.1519674683580699,0.22274855763022844,111.90799999999999,111.34849999999999,15.92978193699596,13.22,0.0227,0.6900000000000013,9.007936507936508e-05
2018-05-29,109.18,109.2,104.96,105.93,30643840,-0.04368393886155889,0.3063872093087763,0.2181631099332574,0.23975679278015405,110.66399999999999,111.20600000000002,17.23794222135473,17.02,0.0217,3.799999999999999,8.611111111111112e-05
2018-05-30,107.64,108.6,106.65,108.35,17490845,0.022588229373963185,0.3755268823902842,0.2341354337839866,0.24235833255542877,109.732,111.1845,16.677188159149633,14.94,0.0223,-2.08,8.849206349206349e-05
2018-05-31,107.95,108.19,106.42,107.01,19808203,-0.0124444399434581,0.3746363074211404,0.23664457414286708,0.24345283556294078,108.636,111.13899999999998,16.801606702798438,15.43,0.0223,0.4900000000000002,8.849206349206349e-05
2018-06-01,108.34,108.94,107.8,108.4,13594185,0.01290580096663589,0.4073207141883112,0.24010547664507872,0.24510233025851563,108.07000000000001,111.197,16.425152685741242,13.46,0.022799999999999997,-1.9699999999999989,9.047619047619046e-05
2018-06-04,108.99,109.26,108.27,108.45,9415437,0.0004611482673376269,0.4092698939105213,0.23688601641772836,0.2451102611072606,107.628,111.19800000000001,16.057861134290977,12.74,0.023,-0.7200000000000006,9.126984126984126e-05
2018-06-05,108.24,108.31,107.07,107.84,10415231,-0.0056405901088864615,0.22447311390682587,0.23540848899205594,0.23754107447815265,108.00999999999999,111.1215,16.158779811979976,12.4,0.0232,-0.33999999999999986,9.206349206349206e-05
2018-06-06,108.66,110.74,108.48,110.36,15453563,0.023099102185088448,0.22721196349809727,0.24441091970218506,0.24279559567731973,108.41199999999999,111.09,16.553350149607233,11.64,0.0232,-0.7599999999999998,9.206349206349206e-05
2018-06-07,111.18,111.5,110.03,110.8,13444427,0.003979024964098017,0.17849458607381724,0.2311668476042852,0.24191824465495296,109.17,110.9595,16.414075228703293,12.13,0.0231,0.4900000000000002,9.166666666666667e-05
2018-06-08,110.62,111.14,110.06,111.11,10383168,0.0027939272827339407,0.17157895612057023,0.2293047449996941,0.24103849690132428,109.71200000000002,110.80049999999999,16.155696591449402,12.18,0.023,0.049999999999998934,9.126984126984126e-05
2018-06-11,111.12,111.91,110.77,110.83,12642897,-0.002523205808355616,0.17768466457567994,0.22917736845921713,0.2409842920800367,110.18799999999999,110.649,16.352606113460247,12.35,0.0232,0.16999999999999993,9.206349206349206e-05
2018-06-12,111.14,111.53,109.52,110.19,15294082,-0.005791347287876028,0.17822065599804035,0.22960990372295076,0.24115970619072968,110.65799999999999,110.4635,16.54297651415164,12.34,0.0231,-0.009999999999999787,9.166666666666667e-05
2018-06-13,110.46,111.45,109.58,109.97,14979749,-0.001998547176842512,0.06400823301864762,0.22852043686605536,0.24071612996499223,110.58,110.3105,16.522209780238736,12.94,0.0235,0.5999999999999996,9.325396825396825e-05
2018-06-14,110.28,110.36,107.78,108.03,20487343,-0.01779863499394949,0.12304013974417083,0.23515194960807945,0.24322794969531542,110.026,110.04499999999999,16.835317838795586,12.12,0.0235,-0.8200000000000003,9.325396825396825e-05
2018-06-15,107.8,108.38,106.27,107.9,26028572,-0.0012040940648045638,0.10948179277761858,0.235159734018009,0.24319728830486873,109.38400000000001,109.79199999999999,17.074705415688715,11.98,0.0235,-0.1399999999999988,9.325396825396825e-05
2018-06-18,107.26,108.4,106.69,108.18,9786825,0.002591634179191991,0.12432743264824224,0.22970367952334197,0.22728167502282487,108.854,109.64450000000002,16.096547651385723,12.31,0.0235,0.33000000000000007,9.325396825396825e-05
2018-06-19,106.9,107.88,106.6,107.55,12707154,-0.005840650729541954,0.12435168589580874,0.22677271472138202,0.2206400093485184,108.326,109.4145,16.357675699917554,13.35,0.023399999999999997,1.0399999999999991,9.285714285714285e-05
2018-06-20,108.18,108.64,107.44,107.54,8876903,-9.29843322069454e-05,0.1277928137341556,0.22401531420885495,0.211418410669595,107.84,109.14099999999999,15.99896329287574,12.79,0.0236,-0.5600000000000005,9.365079365079364e-05
2018-06-21,107.1,108.21,106.53,107.51,11048735,-0.0002790048843953923,0.048741320753633674,0.2239965486053909,0.20761074069640142,107.73600000000002,108.89200000000001,16.217826499736734,14.64,0.023399999999999997,1.8500000000000014,9.285714285714285e-05
2018-06-22,108.16,108.37,105.51,105.75,19938788,-0.016506048570749412,0.12098682896013037,0.22753485633049575,0.21030085602218432,107.306,108.61800000000001,16.808177538303603,13.77,0.0233,-0.870000000000001,9.246031746031747e-05
2018-06-25,105.66,105.7,103.96,104.79,16907607,-0.009119470439537026,0.10856364530530109,0.22857759728843513,0.20748942402957438,106.628,108.32450000000001,16.643274196963624,17.33,0.023399999999999997,3.5599999999999987,9.285714285714285e-05
2018-06-26,104.71,105.21,103.11,104.86,17086772,0.0006677796575364688,0.11980463061836719,0.16983938101748586,0.20382521574211068,106.09,108.271,16.65381515486389,15.92,0.0233,-1.4099999999999984,9.246031746031747e-05
2018-06-27,104.68,105.92,103.23,103.24,16270587,-0.015569752293973683,0.12933616060714748,0.15431789014216374,0.2039831602975392,105.23000000000002,108.0155,16.604869557216805,17.91,0.0233,1.9900000000000002,9.246031746031747e-05
2018-06-28,103.68,105.46,103.51,104.93,14491252,0.016237086319406572,0.2165162575189386,0.16293861367565163,0.20438863990121928,104.71399999999998,107.91150000000002,16.489055714981056,16.85,0.0233,-1.0599999999999987,9.246031746031747e-05
2018-06-29,106.68,106.9,104.15,104.2,18972393,-0.006981331850553115,0.19357865802782906,0.15558373146024587,0.20389908601808154,104.404,107.70150000000001,16.75849548050257,16.09,0.0233,-0.7600000000000016,9.246031746031747e-05
2018-07-02,103.72,105.09,103.38,105.08,11130044,0.008409835498072497,0.19834289167850752,0.15973795617001768,0.19852745619451573,104.46200000000002,107.53300000000002,16.22515867652334,15.6,0.023399999999999997,-0.4900000000000002,9.285714285714285e-05
2018-07-03,105.41,105.78,103.52,103.61,8311680,-0.014088114553678746,0.22383007072993752,0.1653046572089606,0.19865873557993263,104.21200000000002,107.32149999999999,15.933172312463808,16.14,0.0233,0.5400000000000009,9.246031746031747e-05
2018-07-05,104.13,104.38,103.53,103.72,10723412,0.001061110406803156,0.19089135823725617,0.13701122569206503,0.19430642415063812,104.30799999999999,106.98949999999999,16.187939946547544,14.97,0.0232,-1.17,9.206349206349206e-05
2018-07-06,103.12,104.5,102.2,104.06,12173700,0.00327269519169386,0.14107606045824528,0.13654917704133673,0.19178088304326021,104.13399999999999,106.6525,16.314788445051246,13.37,0.023399999999999997,-1.6000000000000014,9.285714285714285e-05
2018-07-09,104.71,107.46,104.71,107.28,13900793,0.030474583111265715,0.255971744879226,0.1807086398950691,0.19549958352894006,104.75,106.46099999999998,16.44745644683332,12.69,0.023399999999999997,-0.6799999999999997,9.285714285714285e-05
2018-07-10,108.02,108.4,106.53,106.62,14575873,-0.0061711275788081,0.2673757924995749,0.18137730089879378,0.18787968703837987,105.05799999999999,106.25050000000002,16.49487818549112,12.64,0.0236,-0.049999999999998934,9.365079365079364e-05
2018-07-11,106.31,107.06,106.21,106.39,10186482,-0.0021595238663403406,0.23046332426612964,0.1808107627282097,0.18790750888251181,105.614,106.0605,16.136572105157914,13.63,0.0236,0.9900000000000002,9.365079365079364e-05
2018-07-12,107.42,107.56,105.97,106.85,12456754,0.004314394236881912,0.2278398914501022,0.1820819949395127,0.18817300309636006,106.24000000000001,105.90450000000001,16.33777352374035,12.58,0.0239,-1.0500000000000007,9.484126984126985e-05
2018-07-13,107.3,107.8,105.14,106.36,21303844,-0.004596415390337506,0.24017230434524628,0.17210693556221812,0.18770485827849703,106.7,105.821,16.874398083880564,12.18,0.023700000000000002,-0.40000000000000036,9.404761904761906e-05
2018-07-16,107.05,110.77,106.98,110.58,24662621,0.038909674534967735,0.2983466362860143,0.22235844289540016,0.19932732990352436,107.35999999999999,105.955,17.020799335535134,12.83,0.0239,0.6500000000000004,9.484126984126985e-05
2018-07-17,110.69,110.93,109.75,110.5,14821876,-0.0007237199519794171,0.2865511978497354,0.22239994293637275,0.19928431088398568,108.13600000000001,106.071,16.51161475551593,12.06,0.0239,-0.7699999999999996,9.484126984126985e-05
2018-07-18,110.42,112.12,110.2,111.53,14244944,0.009278092048638045,0.2743905196485524,0.22265207708225296,0.19996138762654736,109.16400000000002,106.27000000000001,16.471912594702488,12.1,0.024300000000000002,0.03999999999999915,9.642857142857143e-05
2018-07-19,111.06,111.09,109.73,109.89,16775305,-0.014813747547612898,0.32569248578000737,0.23032620307555116,0.20205950649585014,109.772,106.3875,16.635418422474913,12.87,0.024,0.7699999999999996,9.523809523809524e-05
2018-07-20,110.0,111.74,109.78,111.28,13582631,0.012569682156354763,0.3144038579251679,0.23380932661936607,0.20355034923532486,110.756,106.576,16.424302402124788,12.86,0.0241,-0.009999999999999787,9.563492063492063e-05
2018-07-23,111.06,114.24,110.93,113.35,18140010,0.018430829338350437,0.20717928046579753,0.2305476191125985,0.20695123224985587,111.30999999999999,106.95599999999999,16.713630553919028,12.62,0.0242,-0.2400000000000002,9.603174603174603e-05
2018-07-24,113.55,114.78,113.42,114.15,14000419,0.007032996022266735,0.2010278512300678,0.22593221199337385,0.20687670929044,112.04,107.424,16.45459781570311,12.41,0.0242,-0.20999999999999908,9.603174603174603e-05
2018-07-25,113.88,115.52,113.38,115.18,13331966,0.008982749102721711,0.2007814620954472,0.22609793682184537,0.20712457773044496,112.77000000000001,107.94000000000001,16.40567516815149,12.29,0.0242,-0.120000000000001,9.603174603174603e-05
2018-07-26,115.42,115.59,114.58,114.85,11897769,-0.0028691929434191783,0.12456300979073483,0.21523484785455826,0.20726437064820477,113.76199999999999,108.5205,16.29186146151378,12.14,0.0241,-0.14999999999999858,9.563492063492063e-05
2018-07-27,115.18,116.3,114.81,116.03,12805930,0.01022184922434685,0.12119113753425577,0.2122294847990397,0.20729653808337947,114.71200000000002,109.0755,16.36541890285822,13.03,0.024300000000000002,0.8899999999999988,9.642857142857143e-05
2018-07-30,116.28,117.61,116.06,116.73,13411618,0.006014797305117868,0.08186329851762043,0.20743547639357643,0.20692423184102013,115.388,109.702,16.411631904206182,14.26,0.024300000000000002,1.2300000000000004,9.642857142857143e-05
2018-07-31,117.08,117.08,114.82,114.95,15843763,-0.015366324455381303,0.16948500937404312,0.22006614443363612,0.2087465584565246,115.548,110.1955,16.578286479268215,12.83,0.024399999999999998,-1.4299999999999997,9.682539682539682e-05
2018-08-01,115.75,116.69,115.28,115.66,13531590,0.006157601520881494,0.1625640354254309,0.2088470814733351,0.20842016828690577,115.644,110.798,16.420537509872144,13.15,0.0245,0.3200000000000003,9.722222222222223e-05
2018-08-02,114.57,116.25,114.33,116.15,11058108,0.004227606486345933,0.16017512895316532,0.2082558642204261,0.20656111730673032,115.904,111.4195,16.218674472517076,12.19,0.0245,-0.9600000000000009,9.722222222222223e-05
2018-08-03,116.0,117.13,115.94,117.09,11016102,0.008060410644215062,0.15401548377184204,0.2082215539745851,0.20256423665872364,116.11600000000001,112.071,16.21486857860702,11.64,0.024300000000000002,-0.5499999999999989,9.642857142857143e-05
2018-08-06,116.79,117.53,116.18,117.12,9857351,0.00025618035236810117,0.14949105275865143,0.18751631978482272,0.20200833707867674,116.194,112.56300000000002,16.103728029225312,11.27,0.024399999999999998,-0.370000000000001,9.682539682539682e-05
2018-08-07,117.74,118.29,117.33,117.55,10562067,0.0036647247730769786,0.04641935994505575,0.18337506767802392,0.2019262723704867,116.71400000000001,113.1095,16.172779555724446,10.93,0.0245,-0.33999999999999986,9.722222222222223e-05
2018-08-08,117.33,118.27,117.28,117.79,8997220,0.002039602984614771,0.04621156085043288,0.18183650317538136,0.2019494764971062,117.14000000000001,113.6795,16.012426198695607,10.85,0.024399999999999998,-0.08000000000000007,9.682539682539682e-05
2018-08-09,117.51,117.72,116.7,116.88,9694541,-0.007755610528249229,0.09219683802295199,0.1874789094508511,0.20196487075032565,117.28600000000002,114.181,16.087073501546378,11.27,0.024399999999999998,0.41999999999999993,9.682539682539682e-05
2018-08-10,115.5,115.95,114.68,115.73,12630949,-0.009887875582457562,0.09665118195544249,0.19177065189021386,0.20303750100844353,117.01399999999998,114.64949999999999,16.3516606300629,13.16,0.0242,1.8900000000000006,9.603174603174603e-05
2018-08-13,115.56,115.88,113.82,113.89,10340337,-0.016026821573726684,0.13185151825424649,0.15573456000651426,0.20566808065575728,116.36800000000001,114.81500000000001,16.151563018389663,14.78,0.0242,1.6199999999999992,9.603174603174603e-05
2018-08-14,114.27,115.04,113.65,114.65,10597611,0.006650939017653801,0.14600574174402184,0.1565517577876729,0.20318571845745048,115.78800000000001,115.0225,16.176139156322513,13.31,0.024399999999999998,-1.4699999999999989,9.682539682539682e-05
2018-08-15,113.82,114.33,112.97,113.7,10152082,-0.008320608547423081,0.13245070142411117,0.15792446431405083,0.20317333760889716,114.97,115.131,16.1331893655699,14.64,0.0245,1.33,9.722222222222223e-05
2018-08-16,114.35,115.31,114.3,114.77,10118820,0.009366724936086665,0.17560098532639903,0.14895462200632437,0.20347310825057646,114.548,115.375,16.12990761423468,13.45,0.0245,-1.1900000000000013,9.722222222222223e-05
2018-08-17,114.64,115.07,114.3,114.77,8505111,0.0,0.16728316969479348,0.14391504381294415,0.20322104857698864,114.356,115.54950000000001,15.956177834873317,12.64,0.024399999999999998,-0.8099999999999987,9.682539682539682e-05
2018-08-20,114.59,115.05,114.11,114.62,8618739,-0.0013078165689854554,0.11076635142684178,0.12953323188617497,0.2018134340571646,114.502,115.61299999999999,15.96944934423577,12.49,0.024300000000000002,-0.15000000000000036,9.642857142857143e-05
2018-08-21,115.37,116.39,114.88,115.32,10976680,0.006088563646609898,0.1091072451781528,0.12894906170877435,0.2017852806574982,114.636,115.67150000000001,16.211283580381544,12.86,0.0245,0.3699999999999992,9.722222222222223e-05
2018-08-22,115.31,115.41,114.78,114.97,8314901,-0.0030396480045525682,0.0836540011469113,0.12548687686968382,0.17958237213034817,114.89000000000001,115.66099999999999,15.93355976434466,12.25,0.024300000000000002,-0.6099999999999994,9.642857142857143e-05
2018-08-23,114.96,115.15,114.43,114.73,9265593,-0.0020896829545971655,0.05743573993385673,0.1252883529238299,0.1741653670813479,114.88199999999999,115.655,16.04181841997073,12.41,0.024300000000000002,0.16000000000000014,9.642857142857143e-05
2018-08-24,114.98,115.22,114.45,114.68,8845718,-0.00043590079588251205,0.057485751376847465,0.1192634514905968,0.17194431720631312,114.864,115.5875,15.995444058086985,11.99,0.024399999999999998,-0.41999999999999993,9.682539682539682e-05
2018-08-27,115.22,117.28,115.17,116.71,13768021,0.017546584409093093,0.13596705985182306,0.1338590450093147,0.17355458587649025,115.28200000000001,115.58650000000003,16.43785914214835,12.16,0.024700000000000003,0.16999999999999993,9.801587301587303e-05
2018-08-28,117.0,117.03,115.97,116.14,8302618,-0.004895865480358452,0.14540727333309048,0.12261355338194954,0.17400274995516626,115.446,115.646,15.93208144471861,12.5,0.024700000000000003,0.33999999999999986,9.801587301587303e-05
2018-08-29,116.35,116.37,115.36,115.76,7221744,-0.0032772776206753617,0.1458751589895131,0.1214228041147168,0.17367639568302445,115.604,115.651,15.79260703294674,12.25,0.0248,-0.25,9.841269841269841e-05
2018-08-30,115.59,116.04,114.98,115.19,8991802,-0.004936143384813458,0.1514219115401837,0.1215912363629782,0.16797474535365803,115.696,115.603,16.011823831300223,13.53,0.024700000000000003,1.2799999999999994,9.801587301587303e-05
2018-08-31,114.83,114.84,113.82,114.58,13065719,-0.005309669957983248,0.15774951671666132,0.11845218811122488,0.16828194361000579,115.676,115.47749999999999,16.385502487952277,12.86,0.0246,-0.6699999999999999,9.761904761904762e-05
2018-09-04,114.34,115.24,113.63,115.15,10174177,0.004962357286262592,0.06904823888732638,0.12032134826138716,0.16846352148827579,115.364,115.37899999999999,16.13536340150072,13.16,0.024900000000000002,0.3000000000000007,9.880952380952381e-05
2018-09-05,115.0,115.7,114.25,114.59,11462446,-0.004875085828337386,0.06900658689381312,0.11989086378765747,0.16871823088894425,115.054,115.231,16.254586684521584,13.91,0.024900000000000002,0.75,9.880952380952381e-05
2018-09-06,114.5,114.7,113.5,114.1,9877635,-0.0042852835703269376,0.0699147257059257,0.11967344840775988,0.16850432173808663,114.72200000000001,115.0465,16.105783668600253,14.65,0.025,0.7400000000000002,9.92063492063492e-05
2018-09-07,114.5,114.77,113.63,114.32,10955590,0.0019262767535819054,0.07410297077777953,0.11798188139255908,0.1684396446751497,114.548,114.91850000000002,16.20936038624793,14.88,0.0253,0.23000000000000043,0.0001003968253968254
2018-09-10,114.85,114.97,113.66,113.71,8276789,-0.005350185984980488,0.07423407799682748,0.1145524581896828,0.16450322980926907,114.374,114.81750000000002,15.92896564921446,14.16,0.0254,-0.7200000000000006,0.00010079365079365079
2018-09-11,113.54,114.58,113.18,114.43,9333781,0.006311934692992118,0.08188738717981832,0.10215036156257738,0.1648224244654044,114.22999999999999,114.8445,16.049150742606834,13.22,0.0255,-0.9399999999999995,0.00010119047619047618
2018-09-12,114.25,114.88,112.85,113.08,10800758,-0.011867749504233829,0.11117557194378208,0.10772551758459613,0.16686938278343605,113.928,114.766,16.19512687481677,13.14,0.0256,-0.08000000000000007,0.00010158730158730159
2018-09-13,113.37,114.13,112.67,113.52,12470769,0.003883500026397612,0.11850357407606744,0.10493326818170545,0.16642127846537486,113.81199999999998,114.75699999999999,16.338897983758034,12.37,0.0255,-0.7700000000000014,0.00010119047619047618
2018-09-14,113.81,114.49,113.23,113.5,10337948,-0.00017619593032976302,0.1161274390031686,0.09882968686525981,0.16642348728390494,113.648,114.6935,16.151331954739014,12.07,0.0256,-0.29999999999999893,0.00010158730158730159
2018-09-17,113.79,114.43,113.3,113.84,9561297,0.0029911168601395783,0.11350059028489848,0.09962017983883231,0.1664595553445073,113.674,114.647,16.073233945281384,13.68,0.025699999999999997,1.6099999999999994,0.00010198412698412697
2018-09-18,114.33,114.66,113.56,114.3,7944210,0.004032617019168086,0.10675723185582951,0.10077646810634348,0.16253380729908504,113.648,114.631,15.887953919403063,12.79,0.0258,-0.8900000000000006,0.00010238095238095239
2018-09-19,114.44,118.06,114.44,117.62,16052776,0.02863251823104504,0.18618648968406934,0.14242259983588054,0.17042385612524433,114.556,114.74600000000001,16.591392352086086,11.75,0.0258,-1.0399999999999991,0.00010238095238095239
