date,open,high,low,close,volume,log_return,vol_5,vol_20,vol_60,ma_5,ma_20,log_volume,vix,rf_rate,vix_change,rf_daily,fomc_day,fomc_window
2019-03-05,104.13,104.55,103.26,104.11,10856646,-0.0007681229374308,0.0506817635148479,0.1573765788262121,0.2015340711890134,104.45,104.0395,16.200287984990233,14.74,0.0254,0.1099999999999994,0.0001007936507936,0,0
2019-03-06,103.86,104.57,103.55,103.72,9070782,-0.0037530718161979,0.0506454931776536,0.1571487378908606,0.1978592918734424,104.162,104.03600000000002,16.02056903667683,15.74,0.0254,1.0,0.0001007936507936,0,0
2019-03-07,103.25,103.47,102.16,102.97,12705739,-0.0072572770018042,0.048363887220374,0.1592315461713727,0.1948527001467044,103.884,103.99750000000002,16.35756433912117,16.59,0.0252,0.8499999999999996,0.0001,0,0
2019-03-08,101.99,103.23,101.99,103.01,10582371,0.0003883872269425,0.0471582850912331,0.1518513356481065,0.190868427661931,103.6,104.029,16.174700061366703,16.05,0.0253,-0.5399999999999991,0.0001003968253968,0,0
2019-03-11,103.98,104.55,103.66,104.35,9763235,0.0129245626276076,0.1214342446777741,0.1530003374457944,0.1914253627834916,103.632,104.1785,16.094134358388263,14.33,0.0253,-1.7200000000000006,0.0001003968253968,0,0
2019-03-12,104.59,104.79,103.75,104.04,10219100,-0.0029751929427588,0.1236557112991938,0.1521750932136088,0.1911789241565397,103.618,104.3365,16.139769076239784,13.77,0.0252,-0.5600000000000005,0.0001,0,0
2019-03-13,104.19,104.98,103.95,104.39,13022241,0.0033584448397561,0.1208190344318631,0.1412390532021576,0.1912669345391512,103.752,104.426,16.38216929974945,13.41,0.0253,-0.3599999999999994,0.0001003968253968,0,0
2019-03-14,104.5,105.87,104.46,105.34,10926470,0.0090593286350363,0.1022134313439794,0.1436146420358873,0.191164168873696,104.226,104.5385,16.206698843670125,13.5,0.0252,0.0899999999999998,0.0001,0,0
2019-03-15,105.41,106.8,105.23,106.55,24811730,0.0114211444893827,0.103902123586134,0.1451347947378918,0.1902222462085586,104.934,104.745,17.026827083184564,12.88,0.0252,-0.6199999999999992,0.0001,0,0
2019-03-18,106.55,107.79,106.5,107.19,12935514,0.0059886021588019,0.0884919320015793,0.101979151966592,0.1900538283311155,105.502,104.827,16.37548710996004,13.1,0.0252,0.2199999999999988,0.0001,0,0
2019-03-19,108.2,108.4,106.55,106.8,12889267,-0.0036450341773337,0.0925084287962301,0.1020545398021732,0.18805823489244,106.054,104.908,16.371905507511016,13.56,0.025,0.4600000000000008,9.92063492063492e-05,0,0
2019-03-20,106.43,106.65,104.41,104.52,14920658,-0.0215794858736827,0.2140158081241692,0.1278822317043665,0.1928554973019257,106.08,104.8495,16.518257253644105,13.91,0.0247,0.3499999999999996,9.801587301587304e-05,0,0
2019-03-21,103.49,103.49,102.28,102.87,19751044,-0.0159123855094729,0.2225086766323623,0.1390092607277266,0.1890345304235648,105.58599999999998,104.7195,16.798716908673818,13.63,0.0248,-0.2799999999999993,9.84126984126984e-05,0,0
2019-03-22,101.82,102.32,99.52,99.76,31115189,-0.0306987537711576,0.2304913967172819,0.1738781238673471,0.194517956545809,104.228,104.4575,17.253206650207726,16.48,0.0245,2.85,9.722222222222224e-05,0,0
2019-03-25,99.59,100.57,98.09,98.93,21032295,-0.0083547720366498,0.1699164082580762,0.167958857039026,0.1773992542720132,102.576,104.099,16.861569671539208,16.33,0.0241,-0.1500000000000021,9.563492063492065e-05,0,0
2019-03-26,99.82,100.4,98.82,99.92,15987129,0.009957336482191,0.2437975715294323,0.1737112230815722,0.1770994924709846,101.2,103.8305,16.587294518970584,14.68,0.0243999999999999,-1.6499999999999986,9.682539682539682e-05,0,0
2019-03-27,99.88,100.45,99.08,99.58,12753234,-0.0034085246032855,0.2390870583145019,0.1736531802142492,0.1771972612449577,100.21200000000002,103.5515,16.361295444464556,15.15,0.024,0.4700000000000006,9.523809523809524e-05,0,0
2019-03-28,100.0,100.8,99.74,100.71,12454070,0.0112837584460165,0.2703610572743709,0.1794476449200668,0.1778971241147896,99.78,103.369,16.337558035082857,14.43,0.024,-0.7200000000000006,9.523809523809524e-05,0,0
2019-03-29,101.54,101.99,100.59,101.23,14523395,0.0051500559506072,0.1355436333601896,0.1809571326966242,0.1747724605222646,100.074,103.209,16.491271355457354,13.71,0.024,-0.7199999999999989,9.523809523809524e-05,0,0
2019-04-01,102.15,104.68,102.12,104.64,17499280,0.0331307320982281,0.2148221087291766,0.2187773108643993,0.1808846499865795,101.216,103.2315,16.677670295190207,13.4,0.0241,-0.3100000000000005,9.563492063492065e-05,0,0
2019-04-02,104.6,105.44,104.33,105.14,10295539,0.0047669076824133,0.2198496391534634,0.2193287828707313,0.1657782062073419,102.26,103.283,16.147221252585908,13.36,0.0241,-0.0400000000000009,9.563492063492065e-05,0,0
2019-04-03,105.81,106.36,104.79,105.35,11499209,0.0019953448588959,0.2013709389864239,0.2188015765885447,0.1657987609441662,103.41400000000002,103.3645,16.25778880835915,13.74,0.0241,0.3800000000000008,9.563492063492065e-05,0,0
2019-04-04,104.55,105.73,104.45,105.56,11952078,0.0019913713849254,0.2118505969768611,0.2167491181959714,0.1657265199060491,104.384,103.494,16.29641571243786,13.58,0.0241,-0.1600000000000001,9.563492063492065e-05,0,0
2019-04-05,105.8,106.11,104.99,105.31,9933660,-0.0023711302426175,0.2275209424276595,0.2171143004099001,0.1657761112409059,105.2,103.609,16.111439548172832,12.82,0.0243,-0.7599999999999998,9.642857142857145e-05,0,0
2019-04-08,105.11,105.65,104.91,105.65,8056282,0.0032233626695599,0.0421708028620299,0.2127971035413949,0.1658393192113916,105.402,103.674,15.901962717733118,13.18,0.0243,0.3599999999999994,9.642857142857145e-05,0,0
2019-04-09,105.08,105.2,104.25,104.87,9092188,-0.0074102562157519,0.0698969107798162,0.2143671969738181,0.166305887197402,105.348,103.7155,16.022926141259493,14.28,0.0242,1.0999999999999996,9.603174603174604e-05,0,0
2019-04-10,105.13,105.72,104.47,105.34,10882304,0.0044717262089294,0.0773156639693088,0.2146074504034242,0.1653217098928506,105.346,103.763,16.202648541678972,13.3,0.0241,-0.9799999999999986,9.563492063492065e-05,0,0
2019-04-11,105.71,106.73,105.56,106.23,11183845,0.0084133407366788,0.098402284605773,0.2142758500001458,0.1655261122334847,105.48000000000002,103.8075,16.229980884275285,13.02,0.0243999999999999,-0.2800000000000011,9.682539682539682e-05,0,0
2019-04-12,109.44,111.85,108.88,111.21,25834073,0.0458137510388285,0.3234538011849112,0.266183965511899,0.1890794499421574,106.66,104.0405,17.067204837503635,12.01,0.0243999999999999,-1.0099999999999998,9.682539682539682e-05,0,0
2019-04-15,110.92,111.0,109.12,109.94,15163815,-0.0114855433982362,0.3602196555331379,0.2700323605998188,0.1908052472190443,107.518,104.178,16.5344225555967,12.32,0.0243,0.3100000000000005,9.642857142857145e-05,0,0
2019-04-16,109.9,111.39,109.86,111.1,11583232,0.01049593421307,0.3335245254907359,0.2712833781665433,0.1892642935805076,108.76399999999998,104.393,16.26506909306726,12.18,0.0245,-0.1400000000000005,9.722222222222224e-05,0,0
2019-04-17,111.7,114.66,111.01,114.3,17791890,0.0283958741551807,0.3446350823674138,0.2717354343876801,0.1940732085677898,110.556,104.882,16.694253293459376,12.6,0.0243999999999999,0.4199999999999999,9.682539682539682e-05,0,0
2019-04-18,114.53,114.95,113.33,113.46,12501949,-0.0073762189023439,0.3835127409450923,0.2648442353889425,0.1947820642943099,112.002,105.4115,16.34139511011827,12.09,0.0243999999999999,-0.5099999999999998,9.682539682539682e-05,0,0
2019-04-22,112.83,113.93,112.66,113.6,7975860,0.0012331543886297,0.2527379878311871,0.2298635715501723,0.1947712394952497,112.48,106.1035,15.891930037811788,12.42,0.0246,0.33,9.761904761904762e-05,0,0
2019-04-23,113.0,114.37,112.85,113.74,9193318,0.0012316355916026,0.2163543525671571,0.2240955291571143,0.194533286967947,113.24,106.844,16.033987473784656,12.28,0.0243,-0.1400000000000005,9.642857142857145e-05,0,0
2019-04-24,113.26,114.15,112.81,113.55,9245743,-0.0016718733270861,0.2204513335008355,0.2258381287875625,0.1945345021105554,113.73,107.5255,16.039673787340405,13.14,0.0242,0.8600000000000012,9.603174603174604e-05,0,0
2019-04-25,113.01,114.15,112.5,113.61,9311768,0.0005282620302456,0.0578863227672565,0.2239966760848803,0.1945249068306478,113.59199999999998,108.227,16.046789534553646,13.25,0.0242,0.1099999999999994,9.603174603174604e-05,0,0
2019-04-26,113.95,114.58,113.6,114.47,7889519,0.0075412493485717,0.0545733008475656,0.2233496564224886,0.194919350649983,113.794,108.915,15.88104572771911,12.73,0.0241,-0.5199999999999996,9.563492063492065e-05,0,0
2019-04-29,114.6,117.16,114.45,116.12,14242237,0.0143113592260442,0.1034886178707332,0.2250288917943157,0.1954510459837483,114.298,109.6595,16.471722544306967,13.11,0.0242,0.379999999999999,9.603174603174604e-05,0,0
2019-04-30,116.43,116.72,115.26,116.05,11389147,-0.0006030064359831,0.1077460248445346,0.20364128473172,0.1954837875123891,114.76,110.23,16.24817144236434,13.12,0.0239,0.0099999999999997,9.484126984126983e-05,0,0
2019-05-01,115.72,117.0,115.11,115.16,10412881,-0.0076986669764709,0.1332780128528457,0.2087164520152513,0.1964218951823519,115.082,110.73100000000002,16.158554155424067,14.8,0.0239,1.6800000000000015,9.484126984126983e-05,0,0
2019-05-02,115.17,115.78,114.58,115.41,8613305,0.0021685396883383,0.1320069900715629,0.2086892230850792,0.1960143667383285,115.442,111.234,15.968818658731472,14.42,0.0241,-0.3800000000000008,9.563492063492065e-05,0,0
2019-05-03,116.0,116.68,115.67,116.12,8185409,0.0061331337241157,0.129404745334007,0.2085308485168825,0.1961587181917543,115.772,111.762,15.917863736995264,12.87,0.0241,-1.5500000000000007,9.563492063492065e-05,0,0
2019-05-06,114.18,115.47,113.72,115.09,9387010,-0.0089097081760293,0.1020970622396619,0.2127484696251082,0.1949445708929374,115.566,112.251,16.05483737662164,15.44,0.0239,2.5700000000000003,9.484126984126983e-05,0,0
2019-05-07,114.03,114.03,112.29,113.21,15017725,-0.0164699298903817,0.1440677320647673,0.2253535751784169,0.1970745492837314,114.998,112.629,16.52474172811461,19.32,0.0237,3.880000000000001,9.404761904761906e-05,0,0
2019-05-08,112.66,113.67,112.46,112.61,9576075,-0.0053139793810837,0.1421894143382534,0.2241325247211807,0.1971589547008554,114.488,113.016,16.074778358269477,19.4,0.0237,0.0799999999999983,9.404761904761906e-05,0,0
2019-05-09,111.14,112.74,110.58,112.52,12205866,-0.000799538087278,0.1348184851368568,0.2246287473103361,0.194701207209276,113.91,113.375,16.317427213818878,19.1,0.0236,-0.2999999999999971,9.365079365079364e-05,0,0
2019-05-10,111.75,112.84,110.54,112.51,13189381,-8.887703867544322e-05,0.1065018802050658,0.224086976170016,0.1946117512930414,113.18800000000002,113.689,16.394922594100233,16.04,0.0236,-3.0600000000000023,9.365079365079364e-05,0,0
2019-05-13,110.08,110.45,108.98,109.45,13783652,-0.0275742826141085,0.1870803993734593,0.1856888504642686,0.2029045269980828,112.06,113.601,16.4389938102084,20.55,0.0232,4.510000000000002,9.206349206349206e-05,0,0
2019-05-14,109.55,111.72,109.5,110.32,10503672,0.0079174095161743,0.2127082804400944,0.1836381658438334,0.1942734852952201,111.482,113.62,16.167235468277678,18.06,0.0232,-2.490000000000002,9.206349206349206e-05,0,0
2019-05-15,109.21,110.9,108.61,109.9,10142048,-0.0038143720754705,0.21291148030325,0.1799569438493288,0.1943027523915214,110.93999999999998,113.56,16.13220050812022,16.44,0.023,-1.6199999999999974,9.126984126984126e-05,0,0
2019-05-16,110.62,112.17,110.59,111.31,9672729,0.0127482400955587,0.2480594449197743,0.1531594558415597,0.1956881916110829,110.698,113.4105,16.08482104064486,15.29,0.0233,-1.150000000000002,9.246031746031748e-05,0,0
2019-05-17,110.0,111.75,109.83,110.77,9570477,-0.0048631219762929,0.2478607526002194,0.1520987424194108,0.1959497075640822,110.35,113.276,16.074193605447192,15.96,0.0233,0.6700000000000017,9.246031746031748e-05,0,0
2019-05-20,110.58,111.81,110.37,111.35,8518244,0.0052224141745351,0.1207494147012922,0.1535968547681309,0.195839904382455,110.73,113.1635,15.957720774276911,16.31,0.0233999999999999,0.3499999999999978,9.285714285714285e-05,0,0
2019-05-21,111.44,111.92,111.22,111.73,7967976,0.0034068528558699,0.1142907254098549,0.1542089258701857,0.1949207055742805,111.012,113.063,15.890941066193845,14.95,0.0236,-1.3599999999999994,9.365079365079364e-05,0,0
2019-05-22,111.4,111.79,110.75,110.82,7918898,-0.008177983120043,0.1323471642678636,0.1563599189102486,0.1950196236437738,111.196,112.9265,15.884762612695402,14.75,0.0237,-0.1999999999999993,9.404761904761906e-05,0,0
2019-05-23,109.64,109.79,107.5,108.64,14557969,-0.0198675996288175,0.1599771036040073,0.1695458259248881,0.1995573599422746,110.662,112.678,16.493649099244692,16.92,0.0232,2.1700000000000017,9.206349206349206e-05,0,0
2019-05-24,109.52,109.96,109.19,109.71,8537252,0.0098008570190135,0.1908322137322833,0.1714531868202704,0.1997044416614926,110.45,112.43999999999998,15.95994973412302,15.85,0.0233,-1.070000000000002,9.246031746031748e-05,0,0
2019-05-28,109.2,109.83,108.44,108.52,11665579,-0.0109060330386685,0.1870998121677789,0.1625268966756548,0.2011487625507546,109.884,112.06,16.272153097868095,17.5,0.0231,1.6500000000000004,9.166666666666668e-05,0,0
2019-05-29,107.45,108.4,107.06,108.22,9966365,-0.0027682955761417,0.1739866216971784,0.1622168514988742,0.2011802351837654,109.182,111.66850000000002,16.114726481676204,17.9,0.023,0.3999999999999986,9.126984126984126e-05,0,0
2019-05-30,108.65,109.18,106.54,107.06,10367822,-0.0107767672493539,0.176633026106435,0.1636371115787479,0.202519044480142,108.43,111.2635,16.15421752921694,17.3,0.0229,-0.5999999999999979,9.087301587301588e-05,0,0
2019-05-31,105.56,106.59,104.84,105.96,10952857,-0.0103277605613664,0.1421373762496394,0.1637591664382008,0.2035496376637202,107.894,110.791,16.209110893436854,18.71,0.0220999999999999,1.41,8.769841269841269e-05,0,0
2019-06-03,105.8,106.86,105.3,106.46,11680745,0.0047076633407423,0.1096126236076602,0.162632234285437,0.2031146706446173,107.244,110.308,16.2734523175768,18.86,0.0210999999999999,0.1499999999999985,8.373015873015872e-05,0,0
2019-06-04,107.85,109.9,107.13,109.74,12858587,0.0303446038862179,0.268981098820214,0.2027538893888089,0.2120890694553941,107.488,110.0405,16.36952239515378,16.97,0.0210999999999999,-1.8900000000000008,8.373015873015872e-05,0,0
2019-06-05,109.86,110.38,108.64,110.13,8340484,0.0035475545460232,0.2652903507102005,0.1966630505619183,0.2107137428866011,107.86999999999998,109.8865,15.936631806224188,16.09,0.0204,-0.879999999999999,8.095238095238096e-05,0,0
2019-06-06,110.15,110.87,108.93,110.37,8726664,0.0021768716079401,0.2356597464656075,0.1964726660060446,0.2105736928060576,108.532,109.7745,15.981893724201097,15.93,0.0202,-0.1600000000000001,8.015873015873015e-05,0,0
2019-06-07,109.7,110.02,108.96,109.16,10618932,-0.0110236619446549,0.2387456239715865,0.1996572159805054,0.2119395151500462,109.172,109.60649999999998,16.17814900374932,16.3,0.0197,0.370000000000001,7.817460317460317e-05,0,0
2019-06-10,110.75,111.21,110.22,110.34,11380602,0.0107518120041471,0.2406119142655258,0.2043381947671018,0.2122512678553633,109.948,109.498,16.247420885087564,15.94,0.0203,-0.3600000000000012,8.055555555555556e-05,0,0
2019-06-11,110.82,111.57,110.37,110.68,9847999,0.0030766470744404,0.1253389470433676,0.1787843246242715,0.2111492894122496,110.136,109.5595,16.10277884530296,15.99,0.0204999999999999,0.0500000000000007,8.134920634920634e-05,0,0
2019-06-12,110.7,110.9,108.89,109.27,9670511,-0.0128212713360712,0.1594223161245359,0.1825783736537487,0.2126255334348169,109.96399999999998,109.507,16.08459170988024,15.91,0.0202,-0.08,8.015873015873015e-05,0,0
2019-06-13,109.46,110.16,109.05,109.54,8406903,0.0024678957729214,0.1598657607494011,0.1824176036330668,0.212507638455657,109.798,109.489,15.944563712046826,15.82,0.02,-0.0899999999999998,7.936507936507937e-05,0,0
2019-06-14,109.57,110.3,108.63,109.82,9077685,0.0025528824951512,0.1362788965434147,0.176334409986408,0.2075327908092798,109.93,109.4145,16.021329762123546,15.28,0.02,-0.5400000000000009,7.936507936507937e-05,0,0
2019-06-17,109.7,110.37,109.06,109.22,8128583,-0.0054784651267188,0.1110236070541437,0.1765417122104985,0.2050252228816804,109.706,109.33700000000002,15.91089717359032,15.35,0.0203,0.0700000000000002,8.055555555555556e-05,0,0
2019-06-18,109.01,111.41,108.98,110.71,11057340,0.0135499731473678,0.1568674055752062,0.1826199216426496,0.1956465916198508,109.712,109.305,16.218605018803064,15.15,0.0204,-0.1999999999999993,8.095238095238096e-05,0,0
2019-06-19,110.82,111.59,109.695,109.91,13126542,-0.0072523207905664,0.13090410945903,0.183675932432963,0.1954166451505305,109.84,109.214,16.39014684525534,14.33,0.0196,-0.8200000000000003,7.777777777777778e-05,0,0
2019-06-20,110.88,111.085,109.0331,110.19,13638199,0.0025442994188765,0.1309530223568025,0.1819147941667473,0.1946766612969551,109.96999999999998,109.1825,16.42838516353862,14.75,0.0191,0.4199999999999999,7.579365079365079e-05,0,0
2019-06-21,110.19,111.67,109.09,109.44,27089546,-0.0068296946254453,0.1413024664006336,0.1687075949765844,0.1951805037719563,109.894,109.2225,17.114658454969202,15.4,0.0195,0.6500000000000004,7.738095238095238e-05,0,0
2019-06-24,109.28,109.77,108.54,108.66,13039577,-0.0071527127508632,0.1453173468601786,0.1668567134846705,0.1949198724605876,109.782,109.17,16.38349967528633,15.26,0.0192,-0.1400000000000005,7.619047619047618e-05,0,0
2019-06-25,108.68,108.98,107.67,107.76,18660111,-0.0083172090212683,0.0710679533845649,0.1649535983655229,0.1957260934480268,109.19199999999998,109.132,16.741898701918835,16.28,0.0192999999999999,1.0200000000000014,7.658730158730158e-05,0,0
2019-06-26,108.3,109.31,108.16,108.48,10324609,0.0066592920899767,0.1075198978628359,0.1665087216389718,0.1843788954156416,108.906,109.14499999999998,16.15004082684492,16.21,0.0196,-0.0700000000000002,7.777777777777778e-05,0,0
2019-06-27,108.84,109.55,108.44,108.84,10906607,0.0033130897229601,0.1099567776216961,0.1617216003857256,0.1842626205955307,108.636,109.234,16.2048793103556,15.82,0.0192999999999999,-0.3900000000000005,7.658730158730158e-05,0,0
2019-06-28,111.04,112.43,110.9,111.8,21634683,0.0268326468059532,0.2251458536505578,0.1804441352333842,0.1919497519053139,109.108,109.526,16.88980827934982,15.08,0.0192,-0.7400000000000002,7.619047619047618e-05,0,0
2019-07-01,113.23,114.52,113.08,113.68,12762478,0.0166759230678464,0.2121821595856525,0.187103817164471,0.1946174264544364,110.112,109.887,16.362020017653375,14.06,0.0194,-1.0199999999999996,7.698412698412698e-05,0,0
2019-07-02,113.51,114.2,113.22,113.8,10182625,0.0010550379033853,0.1701756039931475,0.1574488041628453,0.1944728727372126,111.32,110.09,16.13619339439302,12.93,0.0191,-1.1300000000000008,7.579365079365079e-05,0,0
2019-07-03,113.34,113.87,112.26,112.82,6849443,-0.0086488933804005,0.2212780909760319,0.161568414752639,0.1954887224667487,112.188,110.2245,15.739677893063645,12.57,0.0191,-0.3599999999999994,7.579365079365079e-05,0,0
2019-07-05,113.51,114.27,112.92,113.49,7929536,0.0059210990012174,0.2186718735650354,0.1624110903420579,0.1949199003263522,113.118,110.3805,15.886105079919314,13.28,0.0197999999999999,0.7099999999999991,7.857142857142857e-05,0,0
2019-07-08,112.96,113.48,112.5,112.87,6917209,-0.0054780133455124,0.1589285626119173,0.1579182832577861,0.1952981934175653,113.332,110.566,15.749522922537553,13.96,0.0199,0.6800000000000015,7.896825396825397e-05,0,0
2019-07-09,112.28,113.49,112.15,113.35,8947322,0.0042436629860029,0.0995494067667039,0.154609835227946,0.1948222773583138,113.266,110.7165,16.006864827599344,14.09,0.02,0.129999999999999,7.936507936507937e-05,0,0
2019-07-10,113.37,113.83,112.74,113.02,9242253,-0.0029155827518406,0.0994281876872874,0.1551821152701273,0.1711966033892202,113.11,110.8335,16.03929624506471,13.03,0.0192999999999999,-1.0600000000000005,7.658730158730158e-05,0,0
2019-07-11,113.37,114.36,113.12,114.1,11595170,0.0095104626663326,0.0993176039207308,0.1488303231962955,0.1704450486866058,113.366,111.075,16.266099190056313,12.93,0.0197,-0.0999999999999996,7.817460317460317e-05,0,0
2019-07-12,114.13,115.35,113.93,115.3,10783395,0.0104621704069834,0.1140183893178444,0.1517248738065843,0.1704367057793736,113.728,111.363,16.19351800892842,12.39,0.0196,-0.5399999999999991,7.777777777777778e-05,0,0
2019-07-15,115.54,115.57,113.53,113.9,12946597,-0.0122165568218767,0.1504219751141763,0.1605387088741889,0.1622938565733126,113.934,111.567,16.376343531654346,12.68,0.0195,0.2899999999999991,7.738095238095238e-05,0,0
2019-07-16,113.48,115.5,112.92,115.12,16944998,0.0106541921259759,0.1632732967334133,0.1610186569183986,0.1630263584779193,114.28799999999998,111.862,16.645483244994363,12.86,0.02,0.1799999999999997,7.936507936507937e-05,0,0
2019-07-17,114.43,114.94,113.73,113.99,13120924,-0.0098643373304252,0.1853583401174613,0.1614084801795718,0.1643194717545512,114.482,112.026,16.38971876582963,13.97,0.0195,1.1100000000000012,7.738095238095238e-05,0,0
2019-07-18,113.93,115.07,113.55,114.67,9400654,0.0059477128015259,0.1774694544950595,0.1587374845252868,0.1647471386990516,114.596,112.26399999999998,16.056289819288125,13.53,0.019,-0.4400000000000013,7.53968253968254e-05,0,0
2019-07-19,114.89,115.12,113.4,113.54,10402772,-0.0099032403076328,0.167659920884168,0.1643462626909432,0.165991849712518,114.244,112.4315,16.157582867058075,14.45,0.0194,0.92,7.698412698412698e-05,0,0
2019-07-22,112.91,114.45,112.77,114.27,9061487,0.006408871416042,0.1553830495305182,0.1621533779280789,0.1665087006486134,114.318,112.67299999999996,16.01954379258695,13.53,0.0195,-0.92,7.738095238095238e-05,0,0
2019-07-23,114.88,116.45,114.82,116.36,12752167,0.0181247644683786,0.1907218812447599,0.1676322439947973,0.1699077875467145,114.566,113.058,16.361211775911325,12.61,0.0197,-0.92,7.817460317460317e-05,0,0
2019-07-24,115.58,116.88,115.52,116.83,10011034,0.004031053102056,0.1583790268973008,0.1617905350795556,0.1675699932981368,115.134,113.5115,16.119198442659965,12.07,0.0197999999999999,-0.5399999999999991,7.857142857142857e-05,0,0
2019-07-25,116.89,117.24,115.32,115.71,10138368,-0.0096328258408109,0.1878955069337698,0.1684901891788758,0.1687498473853193,115.342,113.873,16.131837596428433,12.74,0.0199,0.6699999999999999,7.896825396825397e-05,0,0
2019-07-26,115.77,116.51,115.53,116.22,12800364,0.0043978857587134,0.1565687277705587,0.1685416138276806,0.1682278436982069,115.878,114.242,16.364984165985508,12.16,0.02,-0.5800000000000001,7.936507936507937e-05,0,0
2019-07-29,116.46,117.18,115.79,115.85,8500370,-0.0031886957685743,0.1644645034143485,0.1449357582838935,0.1683119002271114,116.194,114.4445,15.955620249924932,12.83,0.0197999999999999,0.6699999999999999,7.857142857142857e-05,0,0
2019-07-30,115.19,116.08,114.76,115.59,7121146,-0.0022468035722092,0.092147976341453,0.1343155041120582,0.1678968021086411,116.04,114.54,15.778579225492464,13.94,0.0197,1.1099999999999994,7.817460317460317e-05,0,0
2019-07-31,116.1,116.18,114.86,116.0,13647968,0.0035407438001886,0.0904007558400403,0.1346593503853599,0.1670356205727106,115.874,114.65,16.429101204044965,16.12,0.02,2.180000000000001,7.936507936507937e-05,0,1
2019-08-01,115.33,116.8,112.6,112.94,15664530,-0.026733486861674,0.201479879209155,0.1638972325967052,0.1726234074373751,115.31999999999998,114.656,16.566909478726494,17.87,0.0187999999999999,1.75,7.460317460317459e-05,1,1
2019-08-02,112.4,113.43,111.4,112.93,11025527,-8.85465091117068e-05,0.1907434818633034,0.162425155839494,0.1722733165058768,114.662,114.628,16.215723778608293,17.61,0.0185,-0.2600000000000015,7.341269841269842e-05,0,1
2019-08-05,110.79,110.98,108.27,109.57,15855328,-0.0302045433182771,0.2539128943651851,0.193691541409628,0.1830911200971621,113.406,114.463,16.57901615322089,24.59,0.0178,6.98,7.063492063492064e-05,0,0
2019-08-06,110.05,110.5,108.34,110.43,10203487,0.0078182216417375,0.2843661114554903,0.195500570037353,0.1838718485554253,112.374,114.317,16.138240082577845,20.17,0.018,-4.419999999999998,7.142857142857143e-05,0,0
2019-08-07,108.0,108.28,105.94,108.03,17320865,-0.0219728697301459,0.2700509764028668,0.2088318972036865,0.180654656238025,110.78,114.0675,16.66742240211477,19.49,0.0175,-0.6800000000000033,6.944444444444444e-05,0,0
2019-08-08,109.05,110.08,108.72,109.86,10903331,0.0167978615855808,0.3160501388372123,0.2157656020489075,0.183260616441213,110.16400000000002,113.8555,16.2045788968446,16.91,0.0179,-2.5799999999999983,7.103174603174603e-05,0,0
2019-08-09,109.35,110.45,108.29,109.74,9980834,-0.001092896283645,0.3150395647438566,0.2108316573383069,0.1831079013528171,109.526,113.5775,16.116177211930378,17.97,0.0178,1.0599999999999987,7.063492063492064e-05,0,0
2019-08-12,108.44,108.5146,107.21,107.68,9266348,-0.0189500657344115,0.2663240158699477,0.216245107997282,0.1851757620180309,109.148,113.2665,16.04189990091225,21.09,0.0175,3.120000000000001,6.944444444444444e-05,0,0
2019-08-13,107.95,110.33,107.03,109.34,12236560,0.0152984275704354,0.2905118423440018,0.2206630103693625,0.1877629363567986,108.93,112.9775,16.319938749796062,17.52,0.0186,-3.5700000000000003,7.380952380952382e-05,0,0
2019-08-14,106.3,106.91,104.45,104.8,19491849,-0.0424085215799115,0.3961242092920309,0.2613987260702117,0.20632612205617,108.28400000000002,112.518,16.785506936147623,22.1,0.0179,4.580000000000002,7.103174603174603e-05,0,0
2019-08-15,104.82,106.38,104.34,105.2,13365567,0.0038095284166676,0.357758391394359,0.2604057949166062,0.2063645904361296,107.352,112.0445,16.4081923308977,21.18,0.0172,-0.9200000000000016,6.825396825396825e-05,0,0
2019-08-16,106.37,107.98,105.87,107.72,11830550,0.0236719676397885,0.4272477732675778,0.2775488874021381,0.2118843275143959,106.948,111.7535,16.28619572684342,18.47,0.0171,-2.710000000000001,6.785714285714286e-05,0,0
2019-08-19,109.63,109.75,108.42,108.69,8265570,0.0089645256316973,0.4101594657691155,0.2787983351574177,0.2088290475708872,107.15,111.4745,15.927609252376492,16.88,0.0175,-1.59,6.944444444444444e-05,0,0
2019-08-20,107.85,108.44,107.24,107.31,8376105,-0.0127779516360594,0.4005565788224596,0.2699106384615451,0.2094322448011853,106.744,111.022,15.940893567270557,17.5,0.0172,0.620000000000001,6.825396825396825e-05,0,0
2019-08-21,108.21,108.43,107.45,107.61,8189648,0.0027917382732649,0.207932245647034,0.2694540761208721,0.2083672512617249,107.306,110.561,15.918381475662638,15.8,0.0177,-1.6999999999999993,7.023809523809524e-05,0,0
2019-08-22,108.37,109.27,107.93,108.72,9343395,0.0102621896305874,0.2100691428352743,0.2732732479241765,0.2093741248873804,108.01,110.2115,16.050180234522433,16.68,0.0179,0.879999999999999,7.103174603174603e-05,0,0
2019-08-23,108.0,108.78,105.11,106.02,14764096,-0.0251480142832283,0.2431648620621334,0.2824693718055834,0.2145632732393702,107.67,109.70149999999998,16.507708845413784,19.87,0.0173,3.1900000000000013,6.865079365079365e-05,0,0
2019-08-26,106.62,106.99,106.01,106.87,8211955,0.0079853869771453,0.2401645184114176,0.2859692079730767,0.2141395761587825,107.306,109.25249999999998,15.921101577320268,19.32,0.0175,-0.5500000000000007,6.944444444444444e-05,0,0
